"subject","cntr","country","R_attendance","R_prayer","R_religiousID","R_member","R_denomination","R_denominationText","R_god","R_afterlife","R_NormsSelfRelLife","R_NormsSelfGod","religiosity.s","religiosity","culturalNorms","norms","norms_z","condition","hunger","hearing","brains","knowledge","love","desire","check_condition","RT_text","RT_response","self_rating","Age","Gender","Education","SES","Ethnicity","EthnicityText","Recruitment","Sample","Compensation","Language"
3998,"DEU","Germany",0.5,0.571428571428571,1,1,"Evangelical",NA,0.5,0.666666666666667,0.5,0,0.440387451749773,0.534013605442177,0.625,0.346639471639472,-0.459115189785882,"Secular",0,1,0,1,1,1,1,12.085,34.721,2,21,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
3999,"DEU","Germany",0,0,1,1,"Muslim",NA,1,1,1,1,0.915728054957483,0.714285714285714,0.5,0.346639471639472,-0.459115189785882,"Secular",0,1,1,1,1,1,1,106.14,65.433,4,22,"man",4,6,"Middle-Eastern/Arab",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4000,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,16.905,11.933,2,23,"woman",4,3,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4001,"DEU","Germany",0,0,0,0,NA,NA,0.166666666666667,0.166666666666667,0,0,-0.913585550908848,0.0476190476190476,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,28.067,32.058,1,24,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4002,"DEU","Germany",0,0,0,0,NA,NA,0.166666666666667,0.833333333333333,0,0,-0.661300051553939,0.142857142857143,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,377.08,22.492,3,33,"woman",6,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4003,"DEU","Germany",0.5,0,0,1,"Evangelical",NA,0.166666666666667,0.333333333333333,0.25,0,-0.517294396269419,0.178571428571429,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,1,1,1,1,19.771,29.266,5,31,"man",4,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4004,"DEU","Germany",0,0,0.5,0,NA,NA,0.166666666666667,1,0.25,0.25,-0.202879197699739,0.30952380952381,0.75,0.346639471639472,-0.459115189785882,"Religious",0,0,1,1,1,1,1,28.3,25.755,3,23,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4005,"DEU","Germany",0,0,0.5,1,"Christian (Roman Catholic)",NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,24.361,33.634,1,28,"man",4,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4006,"DEU","Germany",0,1,1,1,"Evangelical",NA,1,1,0.5,1,1.07606498854677,0.785714285714286,0.375,0.346639471639472,-0.459115189785882,"Secular",0,1,0,1,1,1,1,24.093,27.83,5,34,"woman",5,8,"Asian",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4007,"DEU","Germany",0.333333333333333,0.428571428571429,0.5,1,NA,NA,0.333333333333333,0.833333333333333,0.25,0.25,0.108029474923407,0.418367346938776,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,0,1,1,1,1,24.457,27.479,2,25,"woman",6,4,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4008,"DEU","Germany",0.5,0.142857142857143,0.5,1,"Evangelical",NA,0.5,0.333333333333333,0,0,-0.262612191525885,0.282312925170068,0.125,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,1,0,1,23.096,28.193,4,23,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4009,"DEU","Germany",0,0,0,0,NA,NA,0.166666666666667,0,0,0,-0.976656925747575,0.0238095238095238,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,1,0,1,25.795,36.003,4,24,"woman",6,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4010,"DEU","Germany",0.666666666666667,0.571428571428571,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.166666666666667,0.25,0.5,0.465077241680929,0.545918367346939,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,1,0,1,25.325,27.993,4,26,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4011,"DEU","Germany",0.333333333333333,0,0.5,1,"Evangelical",NA,0.166666666666667,0,0,0,-0.640976154612257,0.142857142857143,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,26.583,23.484,1,22,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4012,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,39.696,23.848,2,28,"woman",6,8,"Mixed / other","persisch","Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4013,"DEU","Germany",0,0,0,1,"Evangelical",NA,0,0,0,0,-1.03844452662611,0,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,30.435,33.852,1,28,"woman",7,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4014,"DEU","Germany",0.5,1,1,0,NA,NA,1,1,0.25,0.5,0.994964999098421,0.75,0.5,0.346639471639472,-0.459115189785882,"Secular",0,1,1,1,1,0,1,32.16,74.173,3,48,"woman",3,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4015,"DEU","Germany",0.5,0.428571428571429,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0.333333333333333,0,0,-0.276386546723655,0.275510204081633,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,26.721,37.385,5,22,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4016,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,37.808,18.335,3,27,"woman",6,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4017,"DEU","Germany",0,0,0.5,1,"Evangelical",NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.5,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,1,0,1,25.893,29.29,3,27,"woman",6,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4018,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,0,30.471,17.493,1,25,"man",4,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4019,"DEU","Germany",0.5,0.857142857142857,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.666666666666667,0.25,0.5,0.690346624384234,0.634353741496599,0.375,0.346639471639472,-0.459115189785882,"Religious",0,1,0,1,1,1,1,28.216,25.629,3,23,"woman",5,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4020,"DEU","Germany",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0.166666666666667,0.25,0.25,-0.518236071893375,0.19047619047619,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,1,0,1,15.912,17.563,3,25,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4021,"DEU","Germany",0,0,0.5,1,"Christian (Roman Catholic)",NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,29.051,24.987,1,31,"man",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4022,"DEU","Germany",0.5,0.428571428571429,0.5,1,"Christian (Roman Catholic)",NA,0.333333333333333,0.5,0.25,0.25,0.0556323136181377,0.394557823129252,0.5,0.346639471639472,-0.459115189785882,"Religious",0,1,0,1,1,1,1,37.68,54.38,3,28,"man",6,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4023,"DEU","Germany",0.166666666666667,0,0.5,1,"Evangelical",NA,0.166666666666667,0,0,0,-0.714721742984442,0.119047619047619,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,1,0,1,26.614,21.119,3,21,"woman",4,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4024,"DEU","Germany",0.333333333333333,0,0,1,"Evangelical",NA,0,0.5,0,0,-0.701739225365563,0.119047619047619,0,0.346639471639472,-0.459115189785882,"Secular",0,1,0,0,1,0,1,24.145,28.557,4,25,"woman",4,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4025,"DEU","Germany",0.333333333333333,0.142857142857143,0.5,1,"Christian (Roman Catholic)",NA,0.333333333333333,0.333333333333333,0.25,0.25,-0.190985496152083,0.306122448979592,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,31.363,115.311,3,24,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4026,"DEU","Germany",0.666666666666667,0.571428571428571,0.5,1,"Evangelical",NA,0.666666666666667,0.666666666666667,0.25,0.5,0.466101771806163,0.545918367346939,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,1,1,1,1,1,1.893,53.615,5,24,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4027,"DEU","Germany",0.166666666666667,0,0.5,1,"Evangelical",NA,0,0,0,0,-0.776509343862982,0.0952380952380952,0.125,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,17.815,17.215,1,22,"man",5,9,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4028,"DEU","Germany",0,0,0.5,1,"Evangelical",NA,0.333333333333333,0.166666666666667,0,0,-0.663608355639361,0.142857142857143,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,27.315,38.24,3,26,"man",5,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4029,"DEU","Germany",0.166666666666667,0.428571428571429,1,1,"Evangelical",NA,0.5,0.833333333333333,0.25,0.5,0.379437951761088,0.525510204081633,0.25,0.346639471639472,-0.459115189785882,"Secular",0,1,0,1,1,0,1,63.092,55.401,6,23,"woman",4,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4030,"DEU","Germany",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.666666666666667,0.25,0.25,-0.205446745620114,0.30952380952381,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,1,1,1,1,1,31.865,63.921,5,29,"woman",5,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4031,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.125,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,20.327,16.137,1,27,"man",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4032,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,49.263,34.24,1,66,"man",7,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4033,"DEU","Germany",0,0,0.5,0,NA,NA,0,1,0,0,-0.471826683202805,0.214285714285714,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,1,1,1,1,17.549,28.683,3,22,"woman",4,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4034,"DEU","Germany",0.166666666666667,0,0.5,1,"Evangelical",NA,0.5,0,0.25,0.25,-0.383986656602837,0.238095238095238,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,57.864,21.864,1,25,"man",6,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4035,"DEU","Germany",0,0,0.5,1,"Evangelical",NA,0.166666666666667,0,0,0,-0.788467331356627,0.0952380952380952,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,29.596,25.965,2,24,"woman",5,4,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4036,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,42.099,51.206,3,20,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4037,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.375,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,1,0,1,17.407,43.238,3,35,"woman",7,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4038,"DEU","Germany",0,0,0.5,0,NA,NA,0.166666666666667,0.333333333333333,0,0,-0.662324581679173,0.142857142857143,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,28.893,29.726,2,19,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4039,"DEU","Germany",0,0,0,1,"Evangelical",NA,0,0,0,0,-1.03844452662611,0,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,25.949,35.67,1,20,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4040,"DEU","Germany",0.333333333333333,0.142857142857143,0.5,0,NA,NA,0.166666666666667,0.833333333333333,0,0,-0.270718857138968,0.282312925170068,0.375,0.346639471639472,-0.459115189785882,"Secular",0,1,0,0,1,1,1,28.379,56.442,6,26,"woman",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4041,"DEU","Germany",0.166666666666667,0.714285714285714,1,1,"Christian (Roman Catholic)",NA,0.833333333333333,0.5,0.25,0.75,0.581848120340401,0.602040816326531,0.125,0.346639471639472,-0.459115189785882,"Secular",0,1,1,0,1,1,1,25.754,40.62,3,22,"woman",4,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4042,"DEU","Germany",0.166666666666667,0.285714285714286,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0.833333333333333,0.25,0.25,-0.0824041376069723,0.350340136054422,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,27.674,65.939,3,20,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4043,"DEU","Germany",0.5,0.428571428571429,0.5,1,"Christian (Roman Catholic)",NA,0.5,0.666666666666667,0.25,0.25,0.180491289335404,0.442176870748299,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,23.588,26.724,4,22,"man",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4044,"DEU","Germany",0,0,0.5,0,NA,NA,0,0,0,0,-0.850254932235167,0.0714285714285714,0.5,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,19.204,14.779,3,30,"woman",6,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4045,"DEU","Germany",0,0,0,0,NA,NA,0,0,0,0,-1.03844452662611,0,0.375,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,23.898,37.662,1,35,"man",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4046,"DEU","Germany",0.5,0.428571428571429,1,1,"Evangelical",NA,0.666666666666667,0.833333333333333,0.25,0.5,0.588716729383997,0.596938775510204,0.375,0.346639471639472,-0.459115189785882,"Religious",0,1,0,0,1,1,1,28.033,31.168,4,23,"woman",5,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4047,"DEU","Germany",0,0,0.5,0,NA,NA,0.166666666666667,0.333333333333333,0,0,-0.662324581679173,0.142857142857143,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,1,1,1,11.921,18.422,4,23,"woman",4,6,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4048,"DEU","Germany",0.5,0.714285714285714,1,1,"Evangelical",NA,0.333333333333333,0.5,0.25,0.25,0.353622754568394,0.506802721088435,0.375,0.346639471639472,-0.459115189785882,"Secular",0,1,0,1,1,1,1,16.664,17.869,4,24,"woman",4,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4049,"DEU","Germany",0.333333333333333,0.571428571428571,0.5,1,"Christian (Roman Catholic)",NA,0.166666666666667,0,0,0,-0.421374461493639,0.224489795918367,0.25,0.346639471639472,-0.459115189785882,"Religious",0,0,0,1,1,0,1,32.338,37.062,5,23,"woman",6,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4050,"DEU","Germany",0,0,0.5,0,NA,NA,0.666666666666667,0,0,0.25,-0.507927658780629,0.202380952380952,0.125,0.346639471639472,-0.459115189785882,"Religious",0,0,0,0,0,0,1,14.902,18.529,5,44,"man",4,5,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4051,"DEU","Germany",0.5,0.714285714285714,1,1,"Christian (Roman Catholic)",NA,0.666666666666667,0.666666666666667,0.75,0.5,0.859412230472872,0.685374149659864,0.25,0.346639471639472,-0.459115189785882,"Religious",0,1,0,0,1,1,1,16.041,27.22,4,25,"woman",6,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4052,"DEU","Germany",0.5,0.714285714285714,1,1,NA,NA,1,0.5,0.25,0.75,0.791126897963311,0.673469387755102,0.25,0.346639471639472,-0.459115189785882,"Secular",0,1,0,1,1,0,1,50.799,35.457,5,25,"woman",6,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4053,"DEU","Germany",0.5,0.571428571428571,0.5,1,"Christian (Roman Catholic)",NA,0.5,0,0.25,0,-0.112070656680229,0.331632653061224,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,0,0,1,40.139,41.363,3,22,"woman",4,8,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
4054,"DEU","Germany",0,0,0.5,1,"Christian (Roman Catholic)",NA,0.666666666666667,0,0,0.25,-0.507927658780629,0.202380952380952,0.25,0.346639471639472,-0.459115189785882,"Secular",0,0,0,0,1,1,1,27.507,40.675,5,23,"man",5,7,"Caucasian/European",NA,"Berlin Kolleg + Bonn Econlab + MPI EVA website + evening classes + contact list","mixed","raffle","German"
